Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Iyad Mohamed,MF,23,2001,10,5,487,5.4,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,2,18,13,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Isaac Monteiro,DF,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rodrigo Mora,"MF,FW",17,2007,23,16,1370,15.2,10,4,14,10,0,0,3,0,4.7,4.7,1.5,6.2,43,72,97,0.66,0.26,0.92,0.66,0.92,0.31,0.10,0.41,0.31,0.41
Morato,DF,23,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,10,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Paulo Moreira,MF,24,2000,26,14,1297,14.4,1,0,1,1,0,0,3,0,0.3,0.3,0.5,0.9,17,41,18,0.07,0.00,0.07,0.07,0.07,0.02,0.04,0.06,0.02,0.06
Marco Moreno,DF,23,2001,25,24,2044,22.7,0,0,0,0,0,0,7,1,0.9,0.9,0.3,1.2,9,54,3,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Dani Morer,DF,26,1998,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hidemasa Morita,MF,29,1995,23,13,1294,14.4,2,3,5,2,0,0,1,0,1.6,1.6,2.7,4.3,21,107,39,0.14,0.21,0.35,0.14,0.35,0.11,0.19,0.30,0.11,0.30
Moura,DF,24,1999,4,4,360,4.0,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,9,9,19,0.00,0.25,0.25,0.00,0.25,0.01,0.13,0.14,0.01,0.14
Moura,"DF,MF",24,1999,27,26,2210,24.6,3,9,12,3,0,0,2,0,0.3,0.3,4.4,4.8,52,102,175,0.12,0.37,0.49,0.12,0.49,0.01,0.18,0.19,0.01,0.19
João Moutinho,MF,37,1986,22,19,1666,18.5,1,2,3,1,0,0,8,2,0.6,0.6,1.2,1.8,20,157,21,0.05,0.11,0.16,0.05,0.16,0.03,0.06,0.10,0.03,0.10
MT,"DF,MF",23,2001,33,32,2789,31.0,1,1,2,1,0,0,5,0,1.8,1.8,1.9,3.7,41,130,48,0.03,0.03,0.06,0.03,0.06,0.06,0.06,0.12,0.06,0.12
Jonathan Mutombo,DF,21,2002,15,7,769,8.5,0,0,0,0,0,0,3,0,0.1,0.1,0.6,0.7,19,30,34,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.08,0.02,0.08
Manuel Namora,"MF,FW",26,1998,8,4,307,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,0,7,9,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Dylan Nandín,FW,22,2002,15,5,657,7.3,3,1,4,3,0,0,2,0,2.6,2.6,0.8,3.5,13,6,43,0.41,0.14,0.55,0.41,0.55,0.36,0.12,0.47,0.36,0.47
Nani,"FW,MF",37,1986,9,4,465,5.2,1,0,1,1,0,0,3,0,0.3,0.3,0.4,0.7,9,11,20,0.19,0.00,0.19,0.19,0.19,0.06,0.07,0.13,0.06,0.13
Fran Navarro,FW,26,1998,4,1,91,1.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,1,5,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.43,0.43,0.43
Fran Navarro,FW,26,1998,10,10,669,7.4,4,0,4,3,1,1,1,0,3.0,2.2,0.2,2.5,2,6,27,0.54,0.00,0.54,0.40,0.40,0.41,0.03,0.44,0.30,0.33
Christian Neiva Afonso,"DF,MF",29,1994,26,21,1619,18.0,1,2,3,1,0,0,5,1,0.4,0.4,2.0,2.4,13,43,42,0.06,0.11,0.17,0.06,0.17,0.02,0.11,0.13,0.02,0.13
Nenê,FW,41,1983,18,8,867,9.6,4,1,5,4,0,1,3,0,3.6,2.8,0.5,3.3,2,21,40,0.42,0.10,0.52,0.42,0.52,0.37,0.05,0.43,0.29,0.35
Neto,MF,32,1991,24,22,1761,19.6,2,0,2,1,1,1,9,0,1.2,0.4,0.6,1.0,3,84,6,0.10,0.00,0.10,0.05,0.05,0.06,0.03,0.09,0.02,0.05
Martim Neto,MF,21,2003,24,15,1371,15.2,2,1,3,2,0,0,6,1,0.8,0.8,1.3,2.0,29,83,28,0.13,0.07,0.20,0.13,0.20,0.05,0.09,0.13,0.05,0.13
Renato Nhaga,MF,17,2007,3,1,98,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Sikou Niakaté,DF,25,1999,24,22,1961,21.8,1,1,2,1,0,0,4,0,1.1,1.1,0.9,2.0,11,102,5,0.05,0.05,0.09,0.05,0.09,0.05,0.04,0.09,0.05,0.09
Yusupha Njie,"FW,MF",30,1994,14,7,633,7.0,0,0,0,0,0,0,1,0,1.4,1.4,0.3,1.7,12,10,24,0.00,0.00,0.00,0.00,0.00,0.20,0.04,0.24,0.20,0.24
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Miguel Nóbrega,DF,24,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jonatás Noro,DF,19,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
João Novais,MF,31,1993,30,15,1402,15.6,0,0,0,0,0,0,2,0,1.7,1.7,3.0,4.7,33,68,50,0.00,0.00,0.00,0.00,0.00,0.11,0.19,0.30,0.11,0.30
Andreas Ntoi,DF,21,2003,16,15,1364,15.2,0,0,0,0,0,0,2,0,0.4,0.4,0.6,0.9,3,40,0,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Samuel Obeng,FW,27,1997,11,4,369,4.1,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.7,3,4,8,0.24,0.00,0.24,0.24,0.24,0.17,0.01,0.18,0.17,0.18
Guillermo Ochoa,GK,39,1985,23,23,2070,23.0,0,0,0,0,0,0,4,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Lawrence Ofori,MF,26,1998,25,20,1780,19.8,1,1,2,1,0,0,1,0,0.1,0.1,0.8,1.0,17,93,13,0.05,0.05,0.10,0.05,0.10,0.01,0.04,0.05,0.01,0.05
Leonardo Oliveira,FW,19,2005,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nélson Oliveira,FW,32,1991,31,21,1776,19.7,3,4,7,3,0,0,5,0,3.6,3.6,2.8,6.4,23,36,89,0.15,0.20,0.35,0.15,0.35,0.18,0.14,0.32,0.18,0.32
Paulo Oliveira,DF,32,1992,21,21,1710,19.0,1,0,1,1,0,0,5,0,2.1,2.1,0.0,2.1,2,51,1,0.05,0.00,0.05,0.05,0.05,0.11,0.00,0.11,0.11,0.11
Talys Oliveira,DF,25,1999,3,3,250,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,4,13,12,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.10,0.01,0.10
Samu Omorodion,FW,20,2004,30,23,2263,25.1,19,3,22,15,4,4,3,1,14.1,10.9,2.0,12.9,23,28,132,0.76,0.12,0.87,0.60,0.72,0.56,0.08,0.64,0.43,0.51
Bruno Onyemaechi,"DF,MF",25,1999,18,17,1566,17.4,3,1,4,3,0,0,5,0,1.6,1.6,1.2,2.8,23,34,68,0.17,0.06,0.23,0.17,0.23,0.09,0.07,0.16,0.09,0.16
Jandro Orellana,MF,23,2000,23,11,1018,11.3,1,1,2,1,0,0,3,0,1.2,1.2,0.4,1.5,9,39,14,0.09,0.09,0.18,0.09,0.18,0.10,0.03,0.13,0.10,0.13
Korede Osundina,FW,20,2004,7,2,169,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,3,3,16,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.18,0.08,0.18
Nicolás Otamendi,DF,36,1988,31,30,2706,30.1,6,2,8,6,0,0,4,0,3.7,3.7,1.4,5.1,15,132,10,0.20,0.07,0.27,0.20,0.27,0.12,0.05,0.17,0.12,0.17
Amine El Ouazzani,FW,23,2001,33,15,1604,17.8,7,1,8,7,0,0,1,0,6.5,6.5,1.8,8.3,12,21,70,0.39,0.06,0.45,0.39,0.45,0.37,0.10,0.47,0.37,0.47
Amine Oudrhiri,MF,31,1992,11,9,722,8.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,29,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Amine Oudrhiri,MF,31,1992,13,8,650,7.2,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,1,19,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Pablo,FW,20,2004,20,8,802,8.9,5,0,5,5,0,0,2,0,2.1,2.1,0.8,3.0,10,10,45,0.56,0.00,0.56,0.56,0.56,0.24,0.09,0.33,0.24,0.33
Renato Pantalon,DF,26,1997,12,7,705,7.8,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,13,2,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Renato Pantalon,DF,26,1997,9,7,695,7.7,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,2,27,6,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12
Jonathan Panzo,DF,23,2000,18,15,1292,14.4,1,0,1,1,0,0,4,1,0.7,0.7,0.5,1.2,7,41,0,0.07,0.00,0.07,0.07,0.07,0.05,0.03,0.08,0.05,0.08
Tiago Parente,DF,20,2004,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
David Pastor,"DF,MF",24,2000,31,30,2602,28.9,0,2,2,0,0,0,4,0,0.2,0.2,1.5,1.7,58,74,104,0.00,0.07,0.07,0.00,0.07,0.01,0.05,0.06,0.01,0.06
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Afonso Patrão,FW,17,2007,7,3,243,2.7,1,1,2,1,0,0,0,0,0.5,0.5,0.5,1.0,1,6,7,0.37,0.37,0.74,0.37,0.74,0.17,0.19,0.37,0.17,0.37
Patrick,DF,27,1997,13,11,995,11.1,1,0,1,1,0,0,5,1,1.1,1.1,0.1,1.2,10,34,6,0.09,0.00,0.09,0.09,0.09,0.10,0.01,0.10,0.10,0.10
Vangelis Pavlidis,FW,25,1998,34,27,2257,25.1,19,7,26,16,3,3,3,0,18.6,16.2,5.5,21.7,43,56,182,0.76,0.28,1.04,0.64,0.92,0.74,0.22,0.96,0.65,0.87
Zé Pedro Figueiredo,DF,27,1997,20,16,1497,16.6,0,0,0,0,0,0,2,0,0.9,0.9,0.4,1.3,9,93,7,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.08,0.05,0.08
João Pedro,DF,21,2003,5,2,274,3.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.1,2,6,4,0.00,0.33,0.33,0.00,0.33,0.01,0.01,0.03,0.01,0.03
Daniel Penha,MF,25,1998,30,18,1488,16.5,4,1,5,4,0,0,2,0,3.2,3.2,1.7,4.9,29,65,65,0.24,0.06,0.30,0.24,0.30,0.19,0.10,0.29,0.19,0.29
Pepê,"FW,MF",27,1997,31,25,1991,22.1,3,2,5,3,0,0,4,0,4.8,4.8,2.9,7.7,42,92,174,0.14,0.09,0.23,0.14,0.23,0.22,0.13,0.35,0.22,0.35
Diogo Pereira,"DF,MF",21,2003,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Francisco Pereira,MF,22,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Henrique Pereira,"FW,MF",22,2002,24,7,756,8.4,1,1,2,1,0,0,1,0,0.7,0.7,2.1,2.8,35,13,73,0.12,0.12,0.24,0.12,0.24,0.08,0.25,0.33,0.08,0.33
Matheus Pereira,"MF,DF",23,2000,28,18,1723,19.1,0,4,4,0,0,0,12,1,1.3,1.3,3.3,4.7,31,37,70,0.00,0.21,0.21,0.00,0.21,0.07,0.17,0.24,0.07,0.24
Sebastián Pérez Cardona,MF,31,1993,29,24,2024,22.5,1,0,1,1,0,0,8,2,0.6,0.6,1.5,2.1,7,112,17,0.04,0.00,0.04,0.04,0.04,0.03,0.07,0.09,0.03,0.09
Nehuén Pérez,DF,24,2000,25,24,2069,23.0,1,2,3,1,0,0,11,1,1.4,1.4,0.6,1.9,18,130,10,0.04,0.09,0.13,0.04,0.13,0.06,0.02,0.08,0.06,0.08
Tomás Pérez,"MF,DF",18,2005,6,1,155,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Francisco Petrasso,DF,22,2002,7,5,412,4.6,1,0,1,1,0,0,2,0,1.4,1.4,0.0,1.4,1,3,0,0.22,0.00,0.22,0.22,0.22,0.31,0.00,0.31,0.31,0.31
Petterson,"MF,FW",20,2004,3,0,69,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,9,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18
Lucas Piazon,"MF,FW",30,1994,30,27,2377,26.4,0,3,3,0,0,0,3,0,3.3,3.3,2.4,5.7,28,105,104,0.00,0.11,0.11,0.00,0.11,0.13,0.09,0.22,0.13,0.22
Wagner Pina,"DF,MF",21,2002,30,28,2368,26.3,2,4,6,2,0,0,5,1,2.0,2.0,2.8,4.8,42,54,145,0.08,0.15,0.23,0.08,0.23,0.08,0.10,0.18,0.08,0.18
Rodrigo Pinheiro,DF,21,2002,29,21,1999,22.2,0,2,2,0,0,0,5,0,0.8,0.8,2.0,2.7,43,99,111,0.00,0.09,0.09,0.00,0.09,0.04,0.09,0.12,0.04,0.12
Rodrigo Pinho,FW,33,1991,33,18,1665,18.5,5,0,5,4,1,2,6,0,6.1,4.6,0.6,5.2,13,33,48,0.27,0.00,0.27,0.22,0.22,0.33,0.03,0.37,0.25,0.28
Alexandre Pinto,DF,26,1998,14,9,823,9.1,0,1,1,0,0,0,4,0,0.6,0.6,0.9,1.5,9,29,53,0.00,0.11,0.11,0.00,0.11,0.07,0.10,0.17,0.07,0.17
Dinis Pinto,DF,23,2000,27,24,2171,24.1,2,1,3,2,0,0,8,0,1.7,1.7,1.5,3.2,54,71,96,0.08,0.04,0.12,0.08,0.12,0.07,0.06,0.13,0.07,0.13
Jaime Pinto,"MF,FW",26,1997,8,1,231,2.6,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,9,2,8,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23
João Pinto,MF,21,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ole Pohlmann,"MF,FW",23,2001,28,20,1594,17.7,1,2,3,1,0,0,1,0,1.6,1.6,1.8,3.3,38,48,76,0.06,0.11,0.17,0.06,0.17,0.09,0.10,0.19,0.09,0.19
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Carlos Ponck,DF,29,1995,9,5,485,5.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,13,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Boris Popović,DF,24,2000,16,10,898,10.0,0,0,0,0,0,0,0,1,0.1,0.1,0.0,0.1,2,22,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Darío Poveda,"FW,MF",27,1997,22,11,991,11.0,4,1,5,4,0,0,2,0,1.9,1.9,0.2,2.1,11,20,53,0.36,0.09,0.45,0.36,0.45,0.18,0.02,0.19,0.18,0.19
Gianluca Prestianni,"MF,FW",18,2006,8,4,287,3.2,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,7,22,38,0.00,0.00,0.00,0.00,0.00,0.22,0.04,0.26,0.22,0.26
Diogo Prioste,MF,20,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Miguel Puche García,"FW,MF",23,2001,22,4,519,5.8,2,0,2,2,0,0,1,0,1.2,1.2,1.2,2.4,18,18,43,0.35,0.00,0.35,0.35,0.35,0.22,0.20,0.42,0.22,0.42
Quaresma,DF,27,1996,3,0,78,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,4,5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Eduardo Quaresma,DF,22,2002,20,18,1391,15.5,1,0,1,1,0,0,2,0,0.1,0.1,0.2,0.3,32,107,16,0.06,0.00,0.06,0.06,0.06,0.01,0.01,0.02,0.01,0.02
Geovany Quenda,"MF,DF",17,2007,34,26,2253,25.0,2,4,6,2,0,0,2,0,3.4,3.4,4.8,8.2,97,123,222,0.08,0.16,0.24,0.08,0.24,0.14,0.19,0.33,0.14,0.33
Uroš Račić,MF,26,1998,14,8,721,8.0,3,1,4,3,0,0,5,0,1.0,1.0,0.3,1.3,6,50,17,0.37,0.12,0.50,0.37,0.50,0.13,0.03,0.16,0.13,0.16
Rafinha,MF,18,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jesús Ramírez,FW,26,1998,25,6,732,8.1,3,2,5,3,0,0,2,0,4.8,4.8,0.4,5.2,5,9,46,0.37,0.25,0.61,0.37,0.61,0.59,0.05,0.64,0.59,0.64
Cláudio Ramos,GK,32,1991,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Guilherme Ramos,DF,26,1997,6,4,331,3.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,12,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02
Leonardo Realpe,DF,23,2001,5,5,450,5.0,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,2,13,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.12,0.11,0.12
João Rêgo,FW,19,2005,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Francisco Reis Ferreira,DF,27,1997,18,16,1410,15.7,0,0,0,0,0,0,6,0,0.4,0.4,0.4,0.7,6,53,4,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05
Matheus Reis,DF,29,1995,30,14,1319,14.7,0,2,2,0,0,0,5,1,0.6,0.6,1.1,1.7,35,104,55,0.00,0.14,0.14,0.00,0.14,0.04,0.07,0.12,0.04,0.12
Tiago Reis,FW,24,1999,7,3,231,2.6,0,0,0,0,0,0,1,0,1.6,1.6,0.1,1.8,0,2,8,0.00,0.00,0.00,0.00,0.00,0.64,0.06,0.70,0.64,0.70
Miguel Reisinho,"MF,FW",25,1999,29,23,2172,24.1,5,0,5,0,5,5,11,1,6.3,2.3,0.8,3.1,10,75,75,0.21,0.00,0.21,0.00,0.00,0.26,0.03,0.29,0.10,0.13
Filipe Relvas,DF,24,1999,11,9,843,9.4,0,0,0,0,0,0,2,0,0.9,0.9,0.0,0.9,5,37,2,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Marco Ribeiro,"MF,DF",19,2005,11,3,344,3.8,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,3,18,11,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.18,0.07,0.18
Rodrigo Ribeiro,FW,19,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,1,0.00,0.00,0.00,0.00,0.00,16.35,0.00,16.35,16.35,16.35
Rodrigo Ribeiro,FW,19,2005,20,11,990,11.0,1,0,1,1,0,0,0,0,3.4,3.4,0.6,4.0,19,14,45,0.09,0.00,0.09,0.09,0.09,0.31,0.05,0.37,0.31,0.37
Tomás Ribeiro,DF,25,1999,4,3,315,3.5,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,7,1,0.29,0.00,0.29,0.29,0.29,0.07,0.00,0.07,0.07,0.07
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Tomás Ribeiro,DF,25,1999,9,8,645,7.2,1,0,1,1,0,0,2,0,0.5,0.5,0.0,0.5,1,11,3,0.14,0.00,0.14,0.14,0.14,0.07,0.01,0.08,0.07,0.08
Yuri Ribeiro,"DF,MF",27,1997,9,6,460,5.1,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.3,9,38,33,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
Ricardinho,"FW,MF",25,1998,28,10,1246,13.8,7,0,7,7,0,0,5,0,4.1,4.1,1.5,5.5,40,43,54,0.51,0.00,0.51,0.51,0.51,0.29,0.11,0.40,0.29,0.40
Riccieli,DF,25,1998,8,6,586,6.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,19,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Omar Richards,DF,26,1998,26,24,1989,22.1,0,1,1,0,0,0,4,0,0.1,0.1,0.8,0.9,32,83,73,0.00,0.05,0.05,0.00,0.05,0.00,0.04,0.04,0.00,0.04
Rivaldo,"DF,MF",23,2000,7,4,451,5.0,0,1,1,0,0,0,0,0,0.1,0.1,1.0,1.1,12,19,27,0.00,0.20,0.20,0.00,0.20,0.01,0.21,0.22,0.01,0.22
Óscar Rivas,DF,24,2000,10,9,797,8.9,1,0,1,1,0,0,4,0,1.0,1.0,0.0,1.0,3,27,2,0.11,0.00,0.11,0.11,0.11,0.12,0.00,0.12,0.12,0.12
Pablo Roberto,"MF,FW",24,1999,23,12,1113,12.4,0,0,0,0,0,0,5,0,0.8,0.8,0.4,1.2,23,63,37,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
Joel Robles,GK,34,1990,29,29,2610,29.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matí­as Rocha,DF,23,2001,5,3,301,3.3,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,0,11,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Rochinha,FW,29,1995,22,12,902,10.0,0,0,0,0,0,0,4,0,0.6,0.6,0.7,1.3,16,35,48,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
Afonso Rodrigues,"MF,FW",21,2002,3,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.68,0.68,0.68
Diego Rodrigues,MF,19,2005,8,0,162,1.8,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.0,6,16,6,0.00,0.56,0.56,0.00,0.56,0.13,0.45,0.58,0.13,0.58
Gerson Rodrigues,FW,29,1995,5,2,190,2.1,1,0,1,1,0,0,0,0,1.1,1.1,0.1,1.2,6,5,15,0.47,0.00,0.47,0.47,0.47,0.51,0.04,0.55,0.51,0.55
Ivo Rodrigues,"MF,FW",29,1995,11,8,641,7.1,0,1,1,0,0,0,4,0,0.7,0.7,0.9,1.6,14,48,48,0.00,0.14,0.14,0.00,0.14,0.09,0.13,0.22,0.09,0.22
Ivo Rodrigues,"MF,FW",29,1995,13,8,753,8.4,1,1,2,1,0,0,2,0,0.5,0.5,0.3,0.8,13,31,12,0.12,0.12,0.24,0.12,0.24,0.06,0.04,0.09,0.06,0.09
Luís Carlos Rocha Rodrigues,DF,37,1986,29,29,2578,28.6,0,0,0,0,0,0,10,0,0.4,0.4,0.4,0.8,5,39,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03
